2025-04-25 02:36:26,586 - INFO - Logs will be saved to /Users/dorderistic/Code/BlockBlast-Game-AI-Agent/agent_comparison/simulation.log
2025-04-25 02:36:27,165 - INFO - Starting runs for Random
2025-04-25 02:36:27,285 - INFO - Random - Episode 75/300 | score=0 | reward=0.5 | steps=8 | valid_moves=8 | invalid_attempts=0
2025-04-25 02:36:27,286 - INFO - Random - Episode 76/300 | score=60 | reward=12.0 | steps=17 | valid_moves=17 | invalid_attempts=0
2025-04-25 02:36:27,289 - INFO - Random - Episode 77/300 | score=150 | reward=21.0 | steps=22 | valid_moves=22 | invalid_attempts=0
2025-04-25 02:36:27,290 - INFO - Random - Episode 78/300 | score=10 | reward=3.5 | steps=11 | valid_moves=11 | invalid_attempts=0
2025-04-25 02:36:27,291 - INFO - Random - Episode 79/300 | score=0 | reward=1.5 | steps=10 | valid_moves=10 | invalid_attempts=0
2025-04-25 02:36:27,292 - INFO - Random - Episode 80/300 | score=30 | reward=3.5 | steps=11 | valid_moves=11 | invalid_attempts=0
2025-04-25 02:36:27,294 - INFO - Random - Episode 81/300 | score=60 | reward=10.5 | steps=16 | valid_moves=16 | invalid_attempts=0
2025-04-25 02:36:27,296 - INFO - Random - Episode 82/300 | score=80 | reward=15.5 | steps=20 | valid_moves=20 | invalid_attempts=0
2025-04-25 02:36:27,297 - INFO - Random - Episode 83/300 | score=30 | reward=7.0 | steps=14 | valid_moves=14 | invalid_attempts=0
2025-04-25 02:36:27,298 - INFO - Random - Episode 84/300 | score=20 | reward=6.5 | steps=14 | valid_moves=14 | invalid_attempts=0
2025-04-25 02:36:27,301 - INFO - Random - Episode 85/300 | score=80 | reward=17.0 | steps=23 | valid_moves=23 | invalid_attempts=0
2025-04-25 02:36:27,301 - INFO - Random - Episode 86/300 | score=0 | reward=0.5 | steps=8 | valid_moves=8 | invalid_attempts=0
2025-04-25 02:36:27,303 - INFO - Random - Episode 87/300 | score=20 | reward=8.0 | steps=17 | valid_moves=17 | invalid_attempts=0
2025-04-25 02:36:27,304 - INFO - Random - Episode 88/300 | score=0 | reward=2.0 | steps=11 | valid_moves=11 | invalid_attempts=0
2025-04-25 02:36:27,305 - INFO - Random - Episode 89/300 | score=0 | reward=0.5 | steps=8 | valid_moves=8 | invalid_attempts=0
2025-04-25 02:36:27,305 - INFO - Random - Episode 90/300 | score=0 | reward=0.5 | steps=8 | valid_moves=8 | invalid_attempts=0
2025-04-25 02:36:27,309 - INFO - Random - Episode 91/300 | score=240 | reward=34.5 | steps=32 | valid_moves=32 | invalid_attempts=0
2025-04-25 02:36:27,310 - INFO - Random - Episode 92/300 | score=60 | reward=11.0 | steps=17 | valid_moves=17 | invalid_attempts=0
2025-04-25 02:36:27,311 - INFO - Random - Episode 93/300 | score=0 | reward=0.5 | steps=8 | valid_moves=8 | invalid_attempts=0
2025-04-25 02:36:27,312 - INFO - Random - Episode 94/300 | score=0 | reward=1.5 | steps=10 | valid_moves=10 | invalid_attempts=0
2025-04-25 02:36:27,314 - INFO - Random - Episode 95/300 | score=220 | reward=27.0 | steps=25 | valid_moves=25 | invalid_attempts=0
2025-04-25 02:36:27,317 - INFO - Random - Episode 96/300 | score=80 | reward=16.5 | steps=22 | valid_moves=22 | invalid_attempts=0
2025-04-25 02:36:27,318 - INFO - Random - Episode 97/300 | score=70 | reward=12.0 | steps=17 | valid_moves=17 | invalid_attempts=0
2025-04-25 02:36:27,322 - INFO - Random - Episode 98/300 | score=380 | reward=44.0 | steps=35 | valid_moves=35 | invalid_attempts=0
2025-04-25 02:36:27,324 - INFO - Random - Episode 99/300 | score=100 | reward=18.0 | steps=23 | valid_moves=23 | invalid_attempts=0
2025-04-25 02:36:27,326 - INFO - Random - Episode 100/300 | score=140 | reward=17.0 | steps=20 | valid_moves=20 | invalid_attempts=0
2025-04-25 02:36:27,328 - INFO - Random - Episode 101/300 | score=140 | reward=18.5 | steps=20 | valid_moves=20 | invalid_attempts=0
2025-04-25 02:36:27,330 - INFO - Random - Episode 102/300 | score=100 | reward=15.5 | steps=20 | valid_moves=20 | invalid_attempts=0
2025-04-25 02:36:27,331 - INFO - Random - Episode 103/300 | score=0 | reward=2.0 | steps=11 | valid_moves=11 | invalid_attempts=0
2025-04-25 02:36:27,332 - INFO - Random - Episode 104/300 | score=10 | reward=3.5 | steps=11 | valid_moves=11 | invalid_attempts=0
2025-04-25 02:36:27,334 - INFO - Random - Episode 105/300 | score=190 | reward=28.0 | steps=26 | valid_moves=26 | invalid_attempts=0
2025-04-25 02:36:27,335 - INFO - Random - Episode 106/300 | score=0 | reward=1.5 | steps=10 | valid_moves=10 | invalid_attempts=0
2025-04-25 02:36:27,336 - INFO - Random - Episode 107/300 | score=0 | reward=0.5 | steps=8 | valid_moves=8 | invalid_attempts=0
2025-04-25 02:36:27,337 - INFO - Random - Episode 108/300 | score=60 | reward=11.0 | steps=17 | valid_moves=17 | invalid_attempts=0
2025-04-25 02:36:27,339 - INFO - Random - Episode 109/300 | score=50 | reward=9.0 | steps=14 | valid_moves=14 | invalid_attempts=0
2025-04-25 02:36:27,340 - INFO - Random - Episode 110/300 | score=10 | reward=3.5 | steps=11 | valid_moves=11 | invalid_attempts=0
2025-04-25 02:36:27,343 - INFO - Random - Episode 111/300 | score=230 | reward=35.0 | steps=32 | valid_moves=32 | invalid_attempts=0
2025-04-25 02:36:27,344 - INFO - Random - Episode 112/300 | score=10 | reward=5.0 | steps=14 | valid_moves=14 | invalid_attempts=0
2025-04-25 02:36:27,346 - INFO - Random - Episode 113/300 | score=70 | reward=14.0 | steps=20 | valid_moves=20 | invalid_attempts=0
2025-04-25 02:36:27,347 - INFO - Random - Episode 114/300 | score=60 | reward=9.5 | steps=14 | valid_moves=14 | invalid_attempts=0
2025-04-25 02:36:27,348 - INFO - Random - Episode 115/300 | score=0 | reward=0.5 | steps=8 | valid_moves=8 | invalid_attempts=0
2025-04-25 02:36:27,350 - INFO - Random - Episode 116/300 | score=40 | reward=10.0 | steps=17 | valid_moves=17 | invalid_attempts=0
2025-04-25 02:36:27,352 - INFO - Random - Episode 117/300 | score=30 | reward=9.5 | steps=17 | valid_moves=17 | invalid_attempts=0
2025-04-25 02:36:27,353 - INFO - Random - Episode 118/300 | score=20 | reward=6.5 | steps=14 | valid_moves=14 | invalid_attempts=0
2025-04-25 02:36:27,354 - INFO - Random - Episode 119/300 | score=0 | reward=2.0 | steps=11 | valid_moves=11 | invalid_attempts=0
2025-04-25 02:36:27,356 - INFO - Random - Episode 120/300 | score=60 | reward=11.0 | steps=17 | valid_moves=17 | invalid_attempts=0
2025-04-25 02:36:27,362 - INFO - Random - Episode 121/300 | score=430 | reward=64.5 | steps=56 | valid_moves=56 | invalid_attempts=0
2025-04-25 02:36:27,363 - INFO - Random - Episode 122/300 | score=0 | reward=2.0 | steps=11 | valid_moves=11 | invalid_attempts=0
2025-04-25 02:36:27,364 - INFO - Random - Episode 123/300 | score=0 | reward=0.5 | steps=8 | valid_moves=8 | invalid_attempts=0
2025-04-25 02:36:27,365 - INFO - Random - Episode 124/300 | score=0 | reward=0.5 | steps=8 | valid_moves=8 | invalid_attempts=0
2025-04-25 02:36:27,368 - INFO - Random - Episode 125/300 | score=830 | reward=73.0 | steps=40 | valid_moves=40 | invalid_attempts=0
2025-04-25 02:36:27,370 - INFO - Random - Episode 126/300 | score=20 | reward=6.5 | steps=14 | valid_moves=14 | invalid_attempts=0
2025-04-25 02:36:27,371 - INFO - Random - Episode 127/300 | score=90 | reward=13.5 | steps=17 | valid_moves=17 | invalid_attempts=0
2025-04-25 02:36:27,373 - INFO - Random - Episode 128/300 | score=140 | reward=18.5 | steps=20 | valid_moves=20 | invalid_attempts=0
2025-04-25 02:36:27,385 - INFO - Random - Episode 129/300 | score=360 | reward=37.0 | steps=29 | valid_moves=29 | invalid_attempts=0
2025-04-25 02:36:27,401 - INFO - Random - Episode 130/300 | score=150 | reward=15.5 | steps=20 | valid_moves=20 | invalid_attempts=0
2025-04-25 02:36:27,409 - INFO - Random - Episode 131/300 | score=0 | reward=3.0 | steps=13 | valid_moves=13 | invalid_attempts=0
2025-04-25 02:36:27,411 - INFO - Random - Episode 132/300 | score=10 | reward=5.0 | steps=14 | valid_moves=14 | invalid_attempts=0
2025-04-25 02:36:27,412 - INFO - Random - Episode 133/300 | score=10 | reward=2.0 | steps=11 | valid_moves=11 | invalid_attempts=0
2025-04-25 02:36:27,413 - INFO - Random - Episode 134/300 | score=10 | reward=0.5 | steps=8 | valid_moves=8 | invalid_attempts=0
2025-04-25 02:36:27,421 - INFO - Random - Episode 135/300 | score=40 | reward=12.5 | steps=22 | valid_moves=22 | invalid_attempts=0
